issue,page_number,scan_rel_path,index,x0,y0,x1,y1,dpi,verdict,reason,inner_v,inner_h,gutters,gutter_share,line_span,lattice,glyph_share,glyph_of_ink,edge_fill,cells,filled_cells
1969_01,31,1969/01/IMG_0019_1L.jpg,0,68,251,814,551,150,таблица,,14.0,5.0,5.0,0.093,0.056,1.0,0.0889,0.645,0.659,29.0,1.0
1969_01,41,1969/01/IMG_0024_1L.jpg,0,69,356,818,710,150,таблица,,5.0,2.0,8.0,0.124,0.024,1.0,0.0995,0.717,0.63,10.0,1.0
1969_01,44,1969/01/IMG_0025_2R.jpg,0,47,679,828,828,150,таблица,,2.0,1.0,9.0,0.355,0.035,1.0,0.0302,0.381,1.0,6.0,1.0
1969_01,44,1969/01/IMG_0025_2R.jpg,1,49,939,833,1431,150,таблица,,9.0,5.0,0.0,0.0,0.043,1.0,0.0752,0.649,0.667,25.0,0.84
1969_01,45,1969/01/IMG_0026_1L.jpg,0,70,190,820,572,150,таблица,,6.0,3.0,3.0,0.068,0.033,1.0,0.0754,0.619,0.689,15.0,0.867
1969_01,46,1969/01/IMG_0026_2R.jpg,0,55,131,819,649,150,таблица,,2.0,2.0,0.0,0.0,0.092,1.0,0.0905,0.768,1.0,9.0,0.889
1969_01,77,1969/01/IMG_0042_1L.jpg,0,164,988,723,1241,150,таблица,,1.0,1.0,0.0,0.0,0.263,1.0,0.123,0.769,1.0,4.0,1.0
1969_01,82,1969/01/IMG_0044_2R.jpg,0,42,115,838,817,150,таблица,,15.0,4.0,0.0,0.0,0.034,1.0,0.0755,0.654,0.682,26.0,0.923
1969_01,83,1969/01/IMG_0045_1L.jpg,0,65,531,816,922,150,таблица,,6.0,2.0,7.0,0.117,0.035,1.0,0.0613,0.629,0.773,10.0,0.9
1969_01,85,1969/01/IMG_0046_1L.jpg,0,72,133,811,1049,150,таблица,,9.0,2.0,1.0,0.022,0.045,1.0,0.0538,0.6,0.784,16.0,1.0
1969_02,14,1969/02/IMG_0060_2R.jpg,0,52,150,821,498,150,таблица,,3.0,1.0,2.0,0.025,0.057,1.0,0.0915,0.722,1.0,8.0,1.0
1969_02,18,1969/02/IMG_0062_2R.jpg,0,52,313,815,708,150,таблица,,14.0,5.0,2.0,0.031,0.047,1.0,0.0974,0.685,0.791,27.0,1.0
1969_02,19,1969/02/IMG_0063_1L.jpg,0,56,127,811,510,150,таблица,,5.0,3.0,5.0,0.096,0.048,1.0,0.0834,0.68,0.806,15.0,1.0
1969_02,26,1969/02/IMG_0066_2R.jpg,0,48,264,822,1001,150,таблица,,11.0,6.0,0.0,0.0,0.062,1.0,0.0484,0.523,0.5,19.0,0.316
1969_02,27,1969/02/IMG_0067_1L.jpg,0,63,139,814,548,150,таблица,,10.0,7.0,3.0,0.047,0.051,1.0,0.0446,0.452,0.493,19.0,0.316
1969_02,35,1969/02/IMG_0071_1L.jpg,0,62,580,817,924,150,таблица,,7.0,3.0,2.0,0.055,0.06,1.0,0.0842,0.657,0.778,19.0,0.947
1969_02,39,1969/02/IMG_0073_1L.jpg,0,218,93,464,443,150,нет,"не таблица: рёбер на месте 46%, букв в краске 5%, колонок 38",38.0,7.0,3.0,0.273,0.126,1.0,0.0093,0.053,0.462,14.0,0.286
1969_02,40,1969/02/IMG_0073_2R.jpg,0,51,186,827,640,150,таблица,,3.0,3.0,2.0,0.038,0.054,1.0,0.0872,0.734,0.875,13.0,1.0
1969_02,40,1969/02/IMG_0073_2R.jpg,1,71,775,823,1064,150,нет,"не таблица: рёбер на месте 59%, букв в краске 19%, колонок 46",46.0,29.0,5.0,0.243,0.032,1.0,0.0366,0.187,0.588,260.0,0.123
1969_02,41,1969/02/IMG_0074_1L.jpg,0,498,440,785,972,150,нет,"не таблица: рёбер на месте 43%, букв в краске 8%, колонок 5",5.0,50.0,6.0,0.628,0.045,1.0,0.0177,0.076,0.429,18.0,0.444
1969_02,42,1969/02/IMG_0074_2R.jpg,0,38,164,844,1069,150,нет,"не таблица: рёбер на месте 57%, букв в краске 29%, колонок 45",45.0,15.0,2.0,0.03,0.016,1.0,0.0386,0.287,0.569,120.0,0.275
1969_02,43,1969/02/IMG_0075_1L.jpg,0,118,112,792,573,150,нет,"не таблица: рёбер на месте 33%, букв в краске 31%, колонок 22",22.0,48.0,3.0,0.058,0.009,1.0,0.0458,0.313,0.33,22.0,0.409
1969_02,43,1969/02/IMG_0075_1L.jpg,1,65,737,817,1150,150,таблица,,14.0,5.0,2.0,0.053,0.029,1.0,0.0659,0.616,0.755,19.0,1.0
1969_02,44,1969/02/IMG_0075_2R.jpg,0,55,748,820,1111,150,таблица,,3.0,3.0,0.0,0.0,0.051,1.0,0.0977,0.747,0.458,7.0,1.0
1969_02,55,1969/02/IMG_0081_1L.jpg,0,63,360,816,707,150,таблица,,3.0,1.0,2.0,0.037,0.121,1.0,0.1186,0.786,0.857,5.0,1.0
1969_03,10,1969/03/IMG_0108_2R.jpg,0,145,851,733,1112,150,таблица,,2.0,2.0,1.0,0.046,0.134,1.0,0.0815,0.619,0.75,6.0,1.0
1969_03,12,1969/03/IMG_0109_2R.jpg,0,497,223,815,465,150,таблица,,2.0,2.0,0.0,0.0,0.047,1.0,0.0741,0.561,1.0,9.0,1.0
1969_03,71,1969/03/IMG_0139_1L.jpg,0,31,186,851,1041,150,нет,"не таблица: рёбер на месте 32%, букв в краске 11%, колонок 29",29.0,30.0,6.0,0.166,0.017,1.0,0.0087,0.108,0.318,32.0,0.375
1969_03,78,1969/03/IMG_0142_2R.jpg,0,70,438,475,1347,150,нет,"не таблица: рёбер на месте 40%, букв в краске 3%, колонок 24",24.0,18.0,5.0,0.588,0.03,1.0,0.0034,0.032,0.4,23.0,0.13
1969_03,85,1969/03/IMG_0146_1L.jpg,0,98,420,783,885,150,таблица,,6.0,2.0,5.0,0.096,0.053,1.0,0.0882,0.715,0.647,8.0,0.875
1969_04,40,1969/04/IMG_0024_2R.jpg,0,41,173,814,457,150,таблица,,7.0,3.0,1.0,0.028,0.048,1.0,0.0796,0.618,0.756,18.0,0.944
1969_04,41,1969/04/IMG_0025_1L.jpg,0,218,39,1364,686,150,нет,"не таблица: рёбер на месте 33%, букв в краске 18%, колонок 15",15.0,64.0,7.0,0.442,0.016,1.0,0.0257,0.177,0.327,12.0,0.5
1969_04,80,1969/04/IMG_0044_2R.jpg,0,42,618,814,985,150,таблица,,8.0,2.0,2.0,0.029,0.035,1.0,0.1053,0.688,0.643,12.0,0.917
1969_04,81,1969/04/IMG_0045_1L.jpg,0,71,778,719,931,150,нет,"не таблица: рёбер на месте 43%, букв в краске 20%, колонок 5",5.0,10.0,1.0,0.05,0.016,1.0,0.04,0.199,0.429,7.0,0.714
1969_05,10,1969/05/IMG_0059_2R.jpg,0,90,738,765,997,150,таблица,,2.0,1.0,12.0,0.266,0.053,1.0,0.0833,0.669,1.0,6.0,0.833
1969_05,29,1969/05/IMG_0069_1L.jpg,0,54,341,806,628,150,таблица,,9.0,6.0,2.0,0.027,0.044,1.0,0.0979,0.611,0.776,37.0,0.946
1969_05,30,1969/05/IMG_0069_2R.jpg,0,45,139,807,397,150,таблица,,5.0,3.0,7.0,0.175,0.041,1.0,0.0594,0.537,0.816,18.0,1.0
1969_05,30,1969/05/IMG_0069_2R.jpg,1,477,1233,806,1408,150,таблица,,2.0,2.0,1.0,0.036,0.119,1.0,0.0932,0.568,0.667,5.0,1.0
1969_05,34,1969/05/IMG_0071_2R.jpg,0,107,341,746,626,150,таблица,,3.0,2.0,4.0,0.11,0.055,1.0,0.093,0.674,1.0,12.0,0.917
1969_05,50,1969/05/IMG_0079_2R.jpg,0,379,496,802,843,150,таблица,,3.0,3.0,0.0,0.0,0.097,1.0,0.1023,0.698,0.75,12.0,1.0
1969_05,52,1969/05/IMG_0080_2R.jpg,0,429,153,800,538,150,таблица,,2.0,1.0,3.0,0.173,0.116,1.0,0.1081,0.722,1.0,6.0,1.0
1969_05,77,1969/05/IMG_0093_1L.jpg,0,80,1002,774,1203,150,таблица,,5.0,2.0,6.0,0.248,0.05,1.0,0.06,0.534,0.591,7.0,1.0
1969_05,78,1969/05/IMG_0093_2R.jpg,0,54,701,808,1085,150,таблица,,4.0,2.0,7.0,0.139,0.076,1.0,0.0832,0.707,0.765,8.0,1.0
1969_05,84,1969/05/IMG_0096_2R.jpg,0,114,783,741,1039,150,таблица,,3.0,2.0,2.0,0.047,0.041,1.0,0.0849,0.66,0.765,8.0,1.0
1969_06,7,1969/06/IMG_0108_1L.jpg,0,59,503,812,745,150,таблица,,9.0,1.0,7.0,0.257,0.036,1.0,0.0701,0.573,1.0,12.0,0.833
1969_06,19,1969/06/IMG_0114_1L.jpg,0,63,122,813,543,150,таблица,,3.0,3.0,2.0,0.038,0.06,1.0,0.097,0.713,0.75,10.0,0.9
1969_06,30,1969/06/IMG_0119_2R.jpg,0,73,527,803,906,150,таблица,,4.0,2.0,1.0,0.021,0.033,1.0,0.1104,0.733,0.773,10.0,1.0
1969_06,39,1969/06/IMG_0124_1L.jpg,0,50,1227,818,1421,150,таблица,,7.0,2.0,2.0,0.028,0.036,1.0,0.1005,0.594,0.865,24.0,1.0
1969_06,40,1969/06/IMG_0124_2R.jpg,0,59,803,808,1187,150,таблица,,12.0,3.0,0.0,0.0,0.012,1.0,0.1021,0.6,0.821,47.0,0.957
1969_06,44,1969/06/IMG_0126_2R.jpg,0,58,647,808,1198,150,таблица,,26.0,5.0,0.0,0.0,0.012,1.0,0.0915,0.577,0.726,64.0,0.891
1969_06,58,1969/06/IMG_0133_2R.jpg,0,74,158,806,803,150,таблица,,11.0,8.0,8.0,0.244,0.02,1.0,0.0354,0.437,0.882,53.0,0.981
1969_06,60,1969/06/IMG_0134_2R.jpg,0,60,158,801,865,150,таблица,,7.0,8.0,5.0,0.105,0.022,1.0,0.0484,0.561,0.913,64.0,0.891
1969_06,61,1969/06/IMG_0135_1L.jpg,0,51,563,820,1015,150,таблица,,7.0,8.0,0.0,0.0,0.048,1.0,0.0658,0.51,0.89,61.0,0.885
1969_06,62,1969/06/IMG_0135_2R.jpg,0,68,189,801,640,150,таблица,,7.0,8.0,0.0,0.0,0.033,1.0,0.064,0.52,0.89,61.0,0.885
1969_06,65,1969/06/IMG_0137_1L.jpg,0,102,212,1415,774,150,таблица,,26.0,25.0,0.0,0.0,0.009,1.0,0.0541,0.419,0.48,46.0,0.652
1969_06,67,1969/06/IMG_0138_1L.jpg,0,119,114,460,1418,150,нет,"не таблица: рёбер на месте 54%, букв в краске 40%, колонок 16",16.0,31.0,4.0,0.15,0.029,1.0,0.0472,0.402,0.537,102.0,0.725
1969_06,68,1969/06/IMG_0138_2R.jpg,0,70,121,797,578,150,таблица,,4.0,3.0,1.0,0.027,0.155,1.0,0.0923,0.682,0.71,12.0,1.0
1969_07,13,1969/07/IMG_0010_1L.jpg,0,121,696,750,961,150,таблица,,3.0,2.0,3.0,0.124,0.054,1.0,0.0532,0.545,0.647,7.0,1.0
1969_07,48,1969/07/IMG_0027_2R.jpg,0,461,413,828,937,150,нет,"не таблица: рёбер на месте 66%, букв в краске 13%, колонок 16",16.0,4.0,4.0,0.674,0.008,1.0,0.0239,0.132,0.661,31.0,0.194
1969_08,25,1969/08/IMG_0066_1L.jpg,0,439,115,803,1456,150,таблица,,5.0,68.0,1.0,0.051,0.03,1.0,0.0633,0.579,0.662,110.0,0.582
1969_08,26,1969/08/IMG_0066_2R.jpg,0,49,343,811,633,150,таблица,,13.0,3.0,0.0,0.0,0.033,1.0,0.0881,0.626,0.46,19.0,0.632
1969_08,28,1969/08/IMG_0067_2R.jpg,0,60,130,807,901,150,таблица,,3.0,2.0,0.0,0.0,0.024,1.0,0.0859,0.767,0.824,9.0,1.0
1969_08,40,1969/08/IMG_0073_2R.jpg,0,56,292,814,817,150,таблица,,8.0,3.0,1.0,0.014,0.053,1.0,0.1233,0.789,0.467,14.0,1.0
1969_08,41,1969/08/IMG_0074_1L.jpg,0,57,264,806,668,150,таблица,,8.0,3.0,3.0,0.041,0.033,1.0,0.0831,0.616,0.814,27.0,0.963
1969_08,53,1969/08/IMG_0080_1L.jpg,0,124,733,403,1014,150,таблица,,9.0,9.0,5.0,0.732,0.011,1.0,0.0118,0.057,0.8,80.0,0.212
1969_08,54,1969/08/IMG_0080_2R.jpg,0,58,203,813,495,150,таблица,,13.0,3.0,3.0,0.047,0.033,1.0,0.1003,0.661,0.877,35.0,0.971
1969_08,54,1969/08/IMG_0080_2R.jpg,1,55,765,806,913,150,таблица,,8.0,2.0,10.0,0.23,0.047,1.0,0.0627,0.492,0.656,14.0,1.0
1969_08,56,1969/08/IMG_0081_2R.jpg,0,55,277,809,566,150,таблица,,4.0,1.0,9.0,0.157,0.06,1.0,0.0715,0.677,1.0,8.0,1.0
1969_08,56,1969/08/IMG_0081_2R.jpg,1,54,773,806,1031,150,таблица,,3.0,1.0,10.0,0.185,0.061,1.0,0.062,0.607,1.0,8.0,1.0
1969_08,56,1969/08/IMG_0081_2R.jpg,2,57,1105,808,1392,150,таблица,,3.0,1.0,9.0,0.162,0.069,1.0,0.0747,0.668,1.0,8.0,1.0
1969_08,57,1969/08/IMG_0082_1L.jpg,0,59,398,811,580,150,таблица,,4.0,3.0,6.0,0.132,0.012,1.0,0.0586,0.475,0.774,15.0,1.0
1969_08,57,1969/08/IMG_0082_1L.jpg,1,57,926,812,1077,150,таблица,,6.0,2.0,5.0,0.129,0.053,1.0,0.0623,0.514,0.682,10.0,1.0
1969_11,11,1969/11/IMG_0056_2R.jpg,0,58,277,815,509,150,таблица,,6.0,2.0,2.0,0.027,0.036,1.0,0.0694,0.589,0.593,12.0,0.917
1969_11,11,1969/11/IMG_0056_2R.jpg,1,61,855,815,1389,150,таблица,,5.0,2.0,0.0,0.0,0.044,1.0,0.1135,0.779,0.593,12.0,0.917
1969_11,12,1969/11/IMG_0057_1L.jpg,0,75,605,809,1002,150,таблица,,14.0,2.0,1.0,0.02,0.035,1.0,0.0923,0.699,1.0,21.0,0.952
1969_11,14,1969/11/IMG_0058_1L.jpg,0,70,181,808,585,150,таблица,,4.0,2.0,3.0,0.045,0.046,1.0,0.103,0.712,1.0,15.0,0.933
1969_11,15,1969/11/IMG_0058_2R.jpg,0,63,808,813,1293,150,таблица,,4.0,5.0,1.0,0.017,0.049,1.0,0.0751,0.655,1.0,20.0,1.0
1969_11,52,1969/11/IMG_0077_1L.jpg,0,114,962,759,1249,150,таблица,,4.0,2.0,8.0,0.166,0.053,1.0,0.0898,0.657,0.706,8.0,0.875
1969_11,62,1969/11/IMG_0082_1L.jpg,0,59,799,817,1139,150,таблица,,4.0,1.0,3.0,0.051,0.058,1.0,0.0805,0.715,1.0,6.0,0.833
1969_11,63,1969/11/IMG_0082_2R.jpg,0,52,111,799,368,150,таблица,,11.0,1.0,8.0,0.299,0.032,1.0,0.071,0.585,1.0,14.0,0.929
1969_11,66,1969/11/IMG_0084_1L.jpg,0,587,298,774,763,150,таблица,,3.0,8.0,3.0,0.676,0.078,1.0,0.0032,0.019,0.909,13.0,0.308
1969_11,66,1969/11/IMG_0084_1L.jpg,1,119,844,509,1097,150,нет,"не таблица: рёбер на месте 69%, букв в краске 11%, колонок 9",9.0,10.0,5.0,0.175,0.024,1.0,0.0154,0.108,0.69,14.0,0.714
1969_11,69,1969/11/IMG_0085_2R.jpg,0,25,106,716,549,150,таблица,,4.0,2.0,1.0,0.051,0.049,1.0,0.0777,0.72,0.591,8.0,0.625
1969_11,70,1969/11/IMG_0086_1L.jpg,0,65,383,814,557,150,таблица,,3.0,2.0,8.0,0.138,0.046,1.0,0.0728,0.58,0.706,8.0,0.875
1969_11,92,1969/11/IMG_0097_1L.jpg,0,45,709,835,1398,150,таблица,,13.0,3.0,4.0,0.08,0.052,1.0,0.0881,0.688,0.778,21.0,0.952
1969_12,51,1969/12/IMG_0126_2R.jpg,0,117,859,846,1199,150,таблица,,2.0,2.0,2.0,0.073,0.133,1.0,0.0942,0.719,0.833,7.0,1.0
1969_12,54,1969/12/IMG_0128_1L.jpg,0,166,1279,815,1427,150,таблица,,3.0,1.0,6.0,0.218,0.045,1.0,0.0868,0.583,1.0,8.0,1.0
1969_12,55,1969/12/IMG_0128_2R.jpg,0,112,546,858,697,150,таблица,,4.0,1.0,8.0,0.135,0.042,1.0,0.1034,0.644,1.0,10.0,1.0
1970_01,16,1970/01/IMG_0011_2R.jpg,0,55,1081,846,1232,150,таблица,,4.0,2.0,6.0,0.307,0.023,1.0,0.0526,0.469,0.636,9.0,1.0
1970_01,17,1970/01/IMG_0012_1L.jpg,0,85,128,452,326,150,таблица,,2.0,2.0,2.0,0.069,0.091,1.0,0.0813,0.552,0.75,6.0,1.0
1970_01,18,1970/01/IMG_0012_2R.jpg,0,233,251,766,980,150,нет,"не таблица: рёбер на месте 58%, букв в краске 6%, колонок 15",15.0,32.0,11.0,0.505,0.046,1.0,0.0073,0.062,0.578,62.0,0.177
1970_01,19,1970/01/IMG_0013_1L.jpg,0,70,1139,835,1483,150,таблица,,7.0,3.0,0.0,0.0,0.103,1.0,0.0922,0.689,0.71,11.0,1.0
1970_01,79,1970/01/IMG_0043_1L.jpg,0,111,529,488,761,150,нет,"не таблица: рёбер на месте 57%, букв в краске 5%, колонок 14",14.0,7.0,2.0,0.784,0.159,1.0,0.0084,0.052,0.567,22.0,0.045
1970_01,82,1970/01/IMG_0044_2R.jpg,0,128,812,763,1074,150,нет,"не таблица: рёбер на месте 46%, букв в краске 37%, колонок 11",11.0,14.0,0.0,0.0,0.013,1.0,0.0603,0.374,0.461,15.0,0.667
1970_01,82,1970/01/IMG_0044_2R.jpg,1,193,1154,704,1320,150,нет,"не таблица: рёбер на месте 36%, букв в краске 11%, колонок 15",15.0,4.0,7.0,0.51,0.025,1.0,0.0216,0.109,0.355,10.0,0.5
1970_01,83,1970/01/IMG_0045_1L.jpg,0,104,906,482,1392,150,нет,"не таблица: рёбер на месте 41%, букв в краске 21%, колонок 9",9.0,22.0,1.0,0.067,0.044,1.0,0.0357,0.208,0.414,28.0,0.429
1970_01,83,1970/01/IMG_0045_1L.jpg,1,516,957,833,1282,150,нет,"не таблица: рёбер на месте 48%, букв в краске 12%, колонок 9",9.0,17.0,3.0,0.201,0.032,1.0,0.0221,0.117,0.481,8.0,0.625
1970_01,84,1970/01/IMG_0045_2R.jpg,0,72,627,821,921,150,нет,"не таблица: рёбер на месте 35%, букв в краске 6%, колонок 28",28.0,23.0,15.0,0.504,0.011,1.0,0.0144,0.065,0.35,19.0,0.211
1970_02,11,1970/02/IMG_0059_1L.jpg,0,49,604,827,1062,150,таблица,,6.0,3.0,0.0,0.0,0.049,1.0,0.083,0.654,0.711,15.0,1.0
1970_02,16,1970/02/IMG_0061_2R.jpg,0,46,957,832,1423,150,таблица,,12.0,3.0,1.0,0.028,0.033,1.0,0.0961,0.637,0.562,22.0,0.955
1970_02,63,1970/02/IMG_0085_1L.jpg,0,169,1208,415,1427,150,таблица,,3.0,1.0,0.0,0.0,0.114,1.0,0.1236,0.627,0.7,4.0,1.0
1970_02,63,1970/02/IMG_0085_1L.jpg,1,496,1210,717,1430,150,таблица,,3.0,1.0,2.0,0.335,0.127,1.0,0.086,0.534,0.7,4.0,1.0
1970_02,69,1970/02/IMG_0088_1L.jpg,0,101,1138,774,1433,150,таблица,,1.0,2.0,10.0,0.198,0.135,1.0,0.0729,0.644,1.0,6.0,1.0
1970_02,71,1970/02/IMG_0089_1L.jpg,0,121,172,776,485,150,таблица,,1.0,2.0,6.0,0.13,0.062,1.0,0.0792,0.655,1.0,6.0,1.0
1970_02,72,1970/02/IMG_0089_2R.jpg,0,110,899,769,1214,150,таблица,,2.0,2.0,0.0,0.0,0.115,1.0,0.0846,0.689,1.0,6.0,1.0
1970_02,73,1970/02/IMG_0090_1L.jpg,0,58,613,830,936,150,таблица,,4.0,2.0,6.0,0.145,0.044,1.0,0.0444,0.546,1.0,12.0,1.0
1970_02,74,1970/02/IMG_0090_2R.jpg,0,65,699,545,1164,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,5.0,2.0,0.125,0.021,1.0,0.019,0.429,0.714,2.0,0.5
1970_02,76,1970/02/IMG_0091_2R.jpg,0,52,532,822,792,150,таблица,,3.0,1.0,9.0,0.141,0.051,1.0,0.0747,0.645,1.0,8.0,1.0
1970_02,76,1970/02/IMG_0091_2R.jpg,1,50,1093,821,1244,150,таблица,,3.0,1.0,8.0,0.148,0.065,1.0,0.0756,0.585,1.0,8.0,1.0
1970_02,77,1970/02/IMG_0092_1L.jpg,0,60,446,822,957,150,таблица,,3.0,1.0,4.0,0.062,0.085,1.0,0.093,0.784,1.0,8.0,1.0
1970_02,78,1970/02/IMG_0092_2R.jpg,0,167,636,437,815,150,таблица,,3.0,2.0,2.0,0.108,0.026,1.0,0.0641,0.563,0.75,6.0,0.667
1970_02,95,1970/02/IMG_0101_1L.jpg,0,57,865,830,1240,150,таблица,,3.0,2.0,5.0,0.073,0.108,1.0,0.0923,0.721,1.0,9.0,0.889
1970_03,20,1970/03/IMG_0113_2R.jpg,0,68,122,825,663,150,таблица,,9.0,4.0,0.0,0.0,0.018,1.0,0.0659,0.582,0.974,43.0,0.953
1970_03,79,1970/03/IMG_0143_1L.jpg,0,58,943,848,1151,150,таблица,,3.0,2.0,5.0,0.115,0.065,1.0,0.0655,0.559,0.647,6.0,0.833
1970_03,80,1970/03/IMG_0143_2R.jpg,0,163,57,1347,701,150,нет,"не таблица: рёбер на месте 24%, букв в краске 11%, колонок 41",41.0,76.0,2.0,0.017,0.011,1.0,0.0282,0.115,0.24,9.0,1.0
1970_03,85,1970/03/IMG_0146_1L.jpg,0,51,861,858,1441,150,таблица,,4.0,1.0,2.0,0.071,0.047,1.0,0.0991,0.793,1.0,6.0,1.0
1970_04,3,1970/04/IMG_0004_2R.jpg,0,37,119,875,1471,150,нет,"не таблица: рёбер на месте 26%, букв в краске 45%, колонок 9",9.0,18.0,3.0,0.12,0.088,1.0,0.043,0.451,0.26,4.0,0.75
1970_04,4,1970/04/IMG_0005_1L.jpg,0,64,108,849,1483,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.134,0.0,0.0404,0.653,0.714,2.0,1.0
1970_04,41,1970/04/IMG_0023_2R.jpg,0,55,1005,852,1403,150,таблица,,3.0,2.0,16.0,0.312,0.062,1.0,0.0719,0.706,0.824,8.0,0.875
1970_05,36,1970/05/IMG_0071_1L.jpg,0,59,1044,831,1283,150,таблица,,9.0,3.0,1.0,0.014,0.036,1.0,0.0707,0.566,0.441,11.0,0.909
1970_05,37,1970/05/IMG_0071_2R.jpg,0,102,744,777,1204,150,таблица,,5.0,3.0,5.0,0.193,0.027,1.0,0.053,0.535,0.763,16.0,0.875
1970_05,53,1970/05/IMG_0079_2R.jpg,0,51,236,833,500,150,таблица,,8.0,3.0,1.0,0.022,0.047,1.0,0.0792,0.589,0.756,18.0,0.944
1970_05,53,1970/05/IMG_0079_2R.jpg,1,108,736,772,942,150,таблица,,3.0,2.0,3.0,0.054,0.056,1.0,0.0799,0.605,0.765,8.0,1.0
1970_05,54,1970/05/IMG_0080_1L.jpg,0,104,164,780,567,150,таблица,,4.0,1.0,1.0,0.021,0.038,1.0,0.0847,0.686,1.0,10.0,1.0
1970_05,70,1970/05/IMG_0088_1L.jpg,0,112,1155,776,1455,150,таблица,,1.0,2.0,10.0,0.231,0.096,1.0,0.0495,0.521,1.0,6.0,1.0
1970_05,73,1970/05/IMG_0089_2R.jpg,0,58,261,830,549,150,таблица,,18.0,3.0,3.0,0.043,0.025,1.0,0.0754,0.521,0.69,28.0,1.0
1970_05,78,1970/05/IMG_0092_1L.jpg,0,45,523,839,1462,150,таблица,,5.0,2.0,4.0,0.08,0.132,1.0,0.0629,0.694,0.682,10.0,0.5
1970_06,3,1970/06/IMG_0104_2R.jpg,0,55,134,875,1460,150,нет,"не таблица: рёбер на месте 30%, букв в краске 58%, колонок 5",5.0,16.0,1.0,0.087,0.087,1.0,0.0636,0.584,0.303,4.0,0.75
1970_06,4,1970/06/IMG_0105_1L.jpg,0,61,126,870,1464,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.122,0.0,0.0585,0.777,0.714,2.0,1.0
1970_06,24,1970/06/IMG_0115_1L.jpg,0,79,985,859,1423,150,таблица,,5.0,3.0,9.0,0.148,0.028,1.0,0.0754,0.674,0.714,18.0,0.889
1970_06,26,1970/06/IMG_0116_1L.jpg,0,72,316,862,753,150,таблица,,3.0,2.0,7.0,0.185,0.067,1.0,0.0743,0.691,1.0,12.0,0.917
1970_06,36,1970/06/IMG_0121_1L.jpg,0,68,840,464,1080,150,таблица,,2.0,1.0,4.0,0.195,0.091,1.0,0.0899,0.649,1.0,6.0,1.0
1970_06,37,1970/06/IMG_0121_2R.jpg,0,77,440,854,838,150,таблица,,4.0,1.0,0.0,0.0,0.048,1.0,0.108,0.778,1.0,8.0,1.0
1970_06,62,1970/06/IMG_0134_1L.jpg,0,73,204,865,711,150,таблица,,13.0,9.0,1.0,0.016,0.076,1.0,0.0657,0.62,0.434,18.0,0.556
1970_06,64,1970/06/IMG_0135_1L.jpg,0,102,303,1466,851,150,таблица,,31.0,20.0,5.0,0.095,0.016,1.0,0.0505,0.573,0.37,37.0,0.676
1970_06,79,1970/06/IMG_0142_2R.jpg,0,79,651,847,1225,150,таблица,,24.0,5.0,0.0,0.0,0.057,1.0,0.0797,0.636,0.646,40.0,1.0
1970_06,80,1970/06/IMG_0143_1L.jpg,0,61,220,868,379,150,таблица,,10.0,2.0,1.0,0.034,0.048,1.0,0.0733,0.529,0.784,16.0,0.938
1970_06,81,1970/06/IMG_0143_2R.jpg,0,88,151,850,500,150,таблица,,13.0,2.0,10.0,0.329,0.014,1.0,0.085,0.554,0.821,30.0,1.0
1970_06,81,1970/06/IMG_0143_2R.jpg,1,86,770,845,1004,150,таблица,,9.0,2.0,5.0,0.124,0.052,1.0,0.0696,0.537,0.703,16.0,1.0
1970_06,82,1970/06/IMG_0144_1L.jpg,0,54,143,892,483,150,таблица,,16.0,6.0,1.0,0.011,0.046,1.0,0.077,0.555,0.549,33.0,1.0
1970_06,82,1970/06/IMG_0144_1L.jpg,1,51,1072,888,1468,150,таблица,,5.0,2.0,1.0,0.011,0.059,1.0,0.0623,0.632,0.667,12.0,1.0
1970_06,83,1970/06/IMG_0144_2R.jpg,0,83,501,845,1144,150,таблица,,14.0,7.0,0.0,0.0,0.062,1.0,0.0701,0.577,0.746,53.0,0.849
1970_06,86,1970/06/IMG_0146_1L.jpg,0,71,737,869,898,150,таблица,,6.0,2.0,17.0,0.336,0.023,1.0,0.0527,0.466,0.625,9.0,0.889
1970_06,87,1970/06/IMG_0146_2R.jpg,0,72,181,856,586,150,таблица,,3.0,2.0,0.0,0.0,0.105,1.0,0.1134,0.79,0.75,6.0,1.0
1970_10,2,1970/10/IMG_0004_2R.jpg,0,35,88,852,1444,150,нет,"не таблица: рёбер на месте 29%, букв в краске 61%, колонок 4",4.0,20.0,1.0,0.013,0.084,1.0,0.0725,0.612,0.287,6.0,0.5
1970_10,3,1970/10/IMG_0005_1L.jpg,0,66,88,822,1436,150,таблица,,2.0,2.0,0.0,0.0,0.151,0.0,0.0601,0.798,0.714,2.0,1.0
1970_10,11,1970/10/IMG_0009_1L.jpg,0,73,199,823,658,150,таблица,,8.0,4.0,3.0,0.067,0.048,1.0,0.1004,0.767,0.667,16.0,0.938
1970_10,33,1970/10/IMG_0020_1L.jpg,0,57,1265,836,1416,150,таблица,,8.0,2.0,8.0,0.138,0.009,1.0,0.0847,0.683,0.622,10.0,0.9
